SANTA ISABEL-SP,,,,,SP,,,"73.486,47",,,,,,,-,,,,,,"73.486,47",,,,,,,,"730.489,59",,,,,,,,,,
SANTANA DE PARNAIBA-SP,,,,,SP,,,"84.968,74",,,,,,,-,,,,,,"84.968,74",,,,,,,,"844.628,61",,,,,,,,,,
"Superintendência de Participações Governamentais
Valor  sem  a  retenção  de  1%  (um  por  cento)  de  PASEP,  conforme  disposto  no  inciso  III,  do  Art.2º  da  Lei  nº  9.715,  de  25  de novembro de 1998, combinado como parágrafo 6º do Art.19 da Medida Provisória nº 2.158, de 24 de agosto de 2001.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTO ANDRE-SP,,,,,SP,,,"91.858,09",,,,,,,-,,,,,,"91.858,09",,,,,,,,"913.111,99",,,,,,,,,,
SANTO ANTONIO DO PINHAL-SP,,,,,SP,,,"45.929,04",,,,,,,-,,,,,,"45.929,04",,,,,,,,"456.555,95",,,,,,,,,,
SANTOS-SP,,,,,SP,,,"91.858,09",,,,,,,-,,,,,,"91.858,09",,,,,,,,"913.111,99",,,,,,,,,,
SAO BENTO DO SAPUCAI-SP,,,,,SP,,,"48.225,49",,,,,,,-,,,,,,"48.225,49",,,,,,,,"479.383,74",,,,,,,,,,
SAO BERNARDO DO CAMPO-SP,,,,,SP,,,"335.452,62",,,,,,,"39.251,18",,,,,,"374.703,80",,,,,,,,"4.071.733,78",,,,,,,,,,
SAO CAETANO DO SUL-SP,,,,,SP,,,"91.858,09",,,,,,,-,,,,,,"91.858,09",,,,,,,,"913.111,99",,,,,,,,,,
SAO JOSE DO BARREIRO-SP,,,,,SP,,,"45.929,04",,,,,,,-,,,,,,"45.929,04",,,,,,,,"456.555,95",,,,,,,,,,
SAO JOSE DOS CAMPOS-SP,,,,,SP,,,"335.452,62",,,,,,,"21.107,90",,,,,,"356.560,52",,,,,,,,"3.951.782,94",,,,,,,,,,
SAO LOURENCO DA SERRA-SP,,,,,SP,,,"50.521,95",,,,,,,-,,,,,,"50.521,95",,,,,,,,"502.211,56",,,,,,,,,,
SAO LUIS DO PARAITINGA-SP,,,,,SP,,,"48.225,49",,,,,,,-,,,,,,"48.225,49",,,,,,,,"479.383,74",,,,,,,,,,
SAO PAULO-SP,,,,,SP,,,"91.858,09",,,,,,,-,,,,,,"91.858,09",,,,,,,,"913.111,99",,,,,,,,,,
SAO SEBASTIAO-SP,,,,,SP,,,"2.583.033,23",,,,,,,"4.164.167,84",,,,,,"6.747.201,07",,,,,,,,"78.068.816,29",,,,,,,,,,
SAO VICENTE-SP,,,,,SP,,,"1.071.295,07",,,,,,,-,,,,,,"1.071.295,07",,,,,,,,"10.649.170,05",,,,,,,,,,
SETE BARRAS-SP,,,,,SP,,,"50.521,95",,,,,,,-,,,,,,"50.521,95",,,,,,,,"502.211,56",,,,,,,,,,
SILVEIRAS-SP,,,,,SP,,,"289.523,57",,,,,,,"2.472,03",,,,,,"291.995,60",,,,,,,,"3.239.710,97",,,,,,,,,,
SUZANO-SP,,,,,SP,,,"335.452,62",,,,,,,"57.351,32",,,,,,"392.803,94",,,,,,,,"4.524.120,74",,,,,,,,,,
TABOAO DA SERRA-SP,,,,,SP,,,"91.858,09",,,,,,,-,,,,,,"91.858,09",,,,,,,,"913.111,99",,,,,,,,,,
TAUBATE-SP,,,,,SP,,,"335.452,62",,,,,,,"5.086,13",,,,,,"340.538,75",,,,,,,,"3.722.611,24",,,,,,,,,,
TREMEMBE-SP,,,,,SP,,,"71.190,02",,,,,,,-,,,,,,"71.190,02",,,,,,,,"707.661,78",,,,,,,,,,
UBATUBA-SP,,,,,SP,,,"80.375,83",,,,,,,"104.959,86",,,,,,"185.335,69",,,,,,,,"1.733.134,51",,,,,,,,,,
VARGEM GRANDE PAULISTA-SP,,,,,SP,,,"71.190,02",,,,,,,-,,,,,,"71.190,02",,,,,,,,"707.661,78",,,,,,,,,,
SAO PAULO  TOTAL,,,,,,,,"26.043.209,75",,,,,,,"30.390.228,95",,,,,,"56.433.438,70",,,,,,,,"610.098.057,72",,,,,,,,,,
