POA-SP,,,,,SP,,,"81.258,99",,,,,-,,,,,,,"81.258,99",,,,,,,,"414.480,61",,,,,,,,,,,,
POTIM-SP,,,,,SP,,,"54.904,72",,,,,-,,,,,,,"54.904,72",,,,,,,,"280.054,46",,,,,,,,,,,,
PRAIA GRANDE-SP,,,,,SP,,,"1.024.522,23",,,,,-,,,,,,,"1.024.522,23",,,,,,,,"5.225.817,09",,,,,,,,,,,,
QUELUZ-SP,,,,,SP,,,"46.119,95",,,,,-,,,,,,,"46.119,95",,,,,,,,"235.245,72",,,,,,,,,,,,
REDENCAO DA SERRA-SP,,,,,SP,,,"43.923,76",,,,,-,,,,,,,"43.923,76",,,,,,,,"224.043,55",,,,,,,,,,,,
REGISTRO-SP,,,,,SP,,,"70.278,03",,,,,-,,,,,,,"70.278,03",,,,,,,,"358.469,71",,,,,,,,,,,,
RIBEIRAO PIRES-SP,,,,,SP,,,"83.455,18",,,,,-,,,,,,,"83.455,18",,,,,,,,"425.682,81",,,,,,,,,,,,
RIO GRANDE DA SERRA-SP,,,,,SP,,,"68.081,84",,,,,-,,,,,,,"68.081,84",,,,,,,,"347.267,53",,,,,,,,,,,,
ROSEIRA-SP,,,,,SP,,,"43.923,76",,,,,-,,,,,,,"43.923,76",,,,,,,,"224.043,55",,,,,,,,,,,,
SALESOPOLIS-SP,,,,,SP,,,"50.512,33",,,,,-,,,,,,,"50.512,33",,,,,,,,"257.650,07",,,,,,,,,,,,
SANTA BRANCA-SP,,,,,SP,,,"48.316,14",,,,,-,,,,,,,"48.316,14",,,,,,,,"246.447,90",,,,,,,,,,,,
SANTA ISABEL-SP,,,,,SP,,,"70.278,03",,,,,-,,,,,,,"70.278,03",,,,,,,,"358.469,71",,,,,,,,,,,,
SANTANA DE PARNAIBA-SP,,,,,SP,,,"81.258,99",,,,,-,,,,,,,"81.258,99",,,,,,,,"414.480,61",,,,,,,,,,,,
SANTO ANDRE-SP,,,,,SP,,,"87.847,54",,,,,-,,,,,,,"87.847,54",,,,,,,,"448.087,14",,,,,,,,,,,,
SANTO ANTONIO DO PINHAL-SP,,,,,SP,,,"43.923,76",,,,,-,,,,,,,"43.923,76",,,,,,,,"224.043,55",,,,,,,,,,,,
SANTOS-SP,,,,,SP,,,"87.847,54",,,,,-,,,,,,,"87.847,54",,,,,,,,"448.087,14",,,,,,,,,,,,
SAO BENTO DO SAPUCAI-SP,,,,,SP,,,"46.119,95",,,,,-,,,,,,,"46.119,95",,,,,,,,"235.245,72",,,,,,,,,,,,
SAO BERNARDO DO CAMPO-SP,,,,,SP,,,"330.655,77",,,,,"46.666,69",,,,,,,"377.322,46",,,,,,,,"2.128.731,39",,,,,,,,,,,,
SAO CAETANO DO SUL-SP,,,,,SP,,,"87.847,54",,,,,-,,,,,,,"87.847,54",,,,,,,,"448.087,14",,,,,,,,,,,,
SAO JOSE DO BARREIRO-SP,,,,,SP,,,"43.923,76",,,,,-,,,,,,,"43.923,76",,,,,,,,"224.043,55",,,,,,,,,,,,
SAO JOSE DOS CAMPOS-SP,,,,,SP,,,"330.655,77",,,,,"28.786,25",,,,,,,"359.442,02",,,,,,,,"2.094.421,43",,,,,,,,,,,,
SAO LOURENCO DA SERRA-SP,,,,,SP,,,"48.316,14",,,,,-,,,,,,,"48.316,14",,,,,,,,"246.447,90",,,,,,,,,,,,
SAO LUIS DO PARAITINGA-SP,,,,,SP,,,"46.119,95",,,,,-,,,,,,,"46.119,95",,,,,,,,"235.245,72",,,,,,,,,,,,
SAO PAULO-SP,,,,,SP,,,"87.847,54",,,,,-,,,,,,,"87.847,54",,,,,,,,"448.087,14",,,,,,,,,,,,
SAO SEBASTIAO-SP,,,,,SP,,,"2.723.001,89",,,,,"4.777.710,97",,,,,,,"7.500.712,86",,,,,,,,"42.683.575,06",,,,,,,,,,,,
SAO VICENTE-SP,,,,,SP,,,"1.024.522,23",,,,,-,,,,,,,"1.024.522,23",,,,,,,,"5.225.817,09",,,,,,,,,,,,
SETE BARRAS-SP,,,,,SP,,,"48.316,14",,,,,-,,,,,,,"48.316,14",,,,,,,,"246.447,90",,,,,,,,,,,,
SILVEIRAS-SP,,,,,SP,,,"286.731,99",,,,,"2.827,50",,,,,,,"289.559,49",,,,,,,,"1.727.106,48",,,,,,,,,,,,
SUZANO-SP,,,,,SP,,,"330.655,77",,,,,"90.495,56",,,,,,,"421.151,33",,,,,,,,"2.422.108,46",,,,,,,,,,,,
TABOAO DA SERRA-SP,,,,,SP,,,"87.847,54",,,,,-,,,,,,,"87.847,54",,,,,,,,"448.087,14",,,,,,,,,,,,
TAUBATE-SP,,,,,SP,,,"330.655,77",,,,,"6.439,63",,,,,,,"337.095,40",,,,,,,,"1.959.727,80",,,,,,,,,,,,
TREMEMBE-SP,,,,,SP,,,"68.081,84",,,,,-,,,,,,,"68.081,84",,,,,,,,"347.267,53",,,,,,,,,,,,
UBATUBA-SP,,,,,SP,,,"76.866,61",,,,,"77.550,73",,,,,,,"154.417,34",,,,,,,,"874.419,03",,,,,,,,,,,,
VARGEM GRANDE PAULISTA-SP,,,,,SP,,,"68.081,84",,,,,-,,,,,,,"68.081,84",,,,,,,,"347.267,53",,,,,,,,,,,,
SAO PAULO  TOTAL,,,,,,,,"25.494.750,38",,,,,"32.662.317,09",,,,,,,"58.157.067,47",,,,,,,,"314.297.638,87",,,,,,,,,,,,
